
央视频道,#genre#
CETV2,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227194/1.m3u8
CETV3,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227352/1.m3u8
CETV4,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227331/1.m3u8
CETV4,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227200/1.m3u8



卫视频道,#genre#

北京卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227179/1.m3u8
北京卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226452/1.m3u8
北京卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226519/1.m3u8

河北卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227222/1.m3u8
河北卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226611/1.m3u8
河北卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226462/1.m3u8

贵州卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227224/1.m3u8
贵州卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226632/1.m3u8
贵州卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226460/1.m3u8

湖南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227205/1.m3u8
湖南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226659/1.m3u8

安徽卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227230/1.m3u8
安徽卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226578/1.m3u8
安徽卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226455/1.m3u8

云南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227211/1.m3u8
云南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226660/1.m3u8
云南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226427/1.m3u8

重庆卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227220/1.m3u8
重庆卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226676/1.m3u8
重庆卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226420/1.m3u8

东方卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227199/1.m3u8
东方卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226681/1.m3u8
东方卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226450/1.m3u8

江苏卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227228/1.m3u8
江苏卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226722/1.m3u8
江苏卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226451/1.m3u8

深圳卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227203/1.m3u8
深圳卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226700/1.m3u8
深圳卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226426/1.m3u8

浙江卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227202/1.m3u8
浙江卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226682/1.m3u8
浙江卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226448/1.m3u8

吉林卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227240/1.m3u8
吉林卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226684/1.m3u8
吉林卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226425/1.m3u8

广东卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227201/1.m3u8
广东卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226525/1.m3u8
广东卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226454/1.m3u8

辽宁卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227236/1.m3u8
辽宁卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226586/1.m3u8
辽宁卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226457/1.m3u8

黑龙江卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226533/1.m3u8
黑龙江卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226453/1.m3u8

广西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227242/1.m3u8
广西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226540/1.m3u8
广西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226416/1.m3u8


天津卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227209/1.m3u8
天津卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226621/1.m3u8


山东卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227234/1.m3u8
山东卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226564/1.m3u8
山东卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226456/1.m3u8

山西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227191/1.m3u8
山西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226419/1.m3u8

东南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226720/1.m3u8
东南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226423/1.m3u8

江西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227226/1.m3u8
江西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226594/1.m3u8
江西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226428/1.m3u8

四川卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227197/1.m3u8
四川卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226429/1.m3u8
四川卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226573/1.m3u8

湖北卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227238/1.m3u8
湖北卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226579/1.m3u8
湖北卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226424/1.m3u8

青海卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226584/1.m3u8
青海卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226414/1.m3u8

海南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226417/1.m3u8
海南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226562/1.m3u8

宁夏卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226418/1.m3u8
宁夏卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226710/1.m3u8

甘肃卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226547/1.m3u8

陕西卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226458/1.m3u8

延边卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227253/1.m3u8
康巴卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227259/1.m3u8
兵团卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227204/1.m3u8
新疆卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227193/1.m3u8
新疆卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226657/1.m3u8
西藏卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226669/1.m3u8
内蒙古卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227185/1.m3u8
内蒙古卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226517/1.m3u8
大湾区卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227278/1.m3u8


河南地方,#genre#

河南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227198/1.m3u8
河南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226639/1.m3u8
河南卫视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226463/1.m3u8

民生频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227268/1.m3u8
民生频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226685/1.m3u8
民生频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226433/1.m3u8

都市频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227241/1.m3u8
都市频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226430/1.m3u8
都市频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226649/1.m3u8

电视剧频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227270/1.m3u8
电视剧频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226437/1.m3u8
电视剧频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226438/1.m3u8
电视剧频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226521/1.m3u8

戏曲频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226438/1.m3u8
戏曲频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226561/1.m3u8

移动戏曲,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226628/1.m3u8
移动戏曲,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226436/1.m3u8
移动电视,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226871/1.m3u8

公共频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227243/1.m3u8
公共频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226441/1.m3u8
公共频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226566/1.m3u8

乡村频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226443/1.m3u8
乡村频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226576/1.m3u8

河南国际,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226434/1.m3u8
河南国际,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226588/1.m3u8

新闻频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226439/1.m3u8
新闻频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226544/1.m3u8

法制频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226435/1.m3u8
法制频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226724/1.m3u8

收藏天下,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226447/1.m3u8
收藏天下,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226638/1.m3u8

中华功夫,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226692/1.m3u8
中华功夫,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226440/1.m3u8

河南4K,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226526/1.m3u8
欢腾购物,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226641/1.m3u8

美食汇,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226702/1.m3u8
美食汇,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226442/1.m3u8

棋牌汇,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226449/1.m3u8
棋牌汇,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226602/1.m3u8

百姓调解,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226444/1.m3u8
百姓调解,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226581/1.m3u8

晴彩中原,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226445/1.m3u8
晴彩中原,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226589/1.m3u8

健康河南,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227110/1.m3u8

郑州1-新闻综合,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226618/1.m3u8
郑州1-新闻综合,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226404/1.m3u8

郑州2-商都频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226402/1.m3u8
郑州2-商都频道,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226650/1.m3u8

郑州3-文体旅游,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226407/1.m3u8
郑州3-文体旅游,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226627/1.m3u8

郑州4-影视戏曲,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226645/1.m3u8
郑州4-影视戏曲,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226405/1.m3u8

郑州5-妇女儿童,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226686/1.m3u8
郑州5-妇女儿童,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226403/1.m3u8

郑州6-都市生活,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226400/1.m3u8
郑州6-都市生活,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226708/1.m3u8

焦作综合,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226604/1.m3u8
焦作教育,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226648/1.m3u8
焦作公共,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226391/1.m3u8
晴彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
孟州综合,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227035/1.m3u8
济源1,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226693/1.m3u8


求索纪录,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226114/index.m3u8


影视轮播,#genre#
周星驰,http://127.0.0.1:35456/huya/11342412
林正英,http://127.0.0.1:35456/huya/11342421
成龙,http://127.0.0.1:35456/huya/11342386
李连杰,http://127.0.0.1:35456/huya/11342390
刘德华,http://127.0.0.1:35456/huya/11342424
甄子丹,http://127.0.0.1:35456/huya/11352935
金庸,http://127.0.0.1:35456/huya/11342427
家有儿女,http://127.0.0.1:35456/huya/11352872
武林外传,http://127.0.0.1:35456/yy/1354752120
港片电影,http://127.0.0.1:35456/yy/1455225203
天龙八部,http://127.0.0.1:35456/yy/1351814644
新三国,http://127.0.0.1:35456/yy/1382705738
我的兄弟叫顺溜,http://127.0.0.1:35456/yy/1354752117
知否知否应是绿肥红瘦,http://127.0.0.1:35456/yy/21881901
鹿鼎记,http://127.0.0.1:35456/yy/28265277
神医喜来乐,http://127.0.0.1:35456/yy/1382714119
西游记后传,http://127.0.0.1:35456/yy/1382736846
济公游记,http://127.0.0.1:35456/yy/1355265814
宝莲灯,http://127.0.0.1:35456/huya/11342412
金庸剧,http://127.0.0.1:35456/huya/11602082
庆余年,http://127.0.0.1:35456/huya/11352960
铁齿铜牙纪晓岚,http://127.0.0.1:35456/huya/11342396
86版西游记,http://127.0.0.1:35456/huya/25742323
TVB西游记,http://127.0.0.1:35456/huya/23728660
开心鬼,http://127.0.0.1:35456/huya/11342423
经典女神,http://127.0.0.1:35456/huya/11352909
搞笑恐怖,http://127.0.0.1:35456/huya/11601960
贺岁档,http://127.0.0.1:35456/huya/11601986
极限挑战,http://127.0.0.1:35456/huya/11352914
笑傲帮,http://127.0.0.1:35456/huya/11352908
岳云鹏,http://127.0.0.1:35456/huya/11342437
笑傲江湖,http://127.0.0.1:35456/huya/11352937
中华小当家,http://127.0.0.1:35456/huya/11342413


游戏直播,#genre#
32分钟(每晚19点直播，周三休息),http://127.0.0.1:35456/douyin/839009024810
圆圆子(早上9-11点，晚上7-10点),http://127.0.0.1:35456/douyin/979684642270
不求人(每晚18点),http://127.0.0.1:35456/douyin/933572413882
听泉赏宝(每晚21:30),http://127.0.0.1:35456/douyin/163823390463

少儿频道,#genre#
动漫秀场,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226608/1.m3u8
嘉佳卡通,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227208/1.m3u8
嘉佳卡通,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226601/1.m3u8
优漫卡通,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226606/1.m3u8
金鹰卡通,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226624/1.m3u8
北京卡酷,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221227212/1.m3u8
北京卡酷,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226640/1.m3u8
哈哈炫动,http://iptv.cdn.ha.chinamobile.com:80/PLTV/88888888/224/3221226596/1.m3u8
国产动画电影,http://127.0.0.1:35456/huya/30080188
成龙历险记,http://127.0.0.1:35456/huya/11352946
猫和老鼠,http://127.0.0.1:35456/huya/11352879
熊出没之探险日记,http://127.0.0.1:35456/yy/1354930977
奥特曼,http://127.0.0.1:35456/huya/30080227
喜羊羊与灰太狼,http://127.0.0.1:35456/huya/23865080
名侦探柯南,http://127.0.0.1:35456/huya/30578076
蜡笔小新,http://127.0.0.1:35456/huya/11352970
海绵宝宝,http://127.0.0.1:35456/huya/11352919
哆啦A梦,http://127.0.0.1:35456/huya/11601963
四驱兄弟,http://127.0.0.1:35456/huya/11352922
樱桃小丸子,http://127.0.0.1:35456/huya/11342394




MTV现代,#genre#
怀旧合集,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
经典合集2,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
怀旧音乐,http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
烟雨人间,http://mobi.kuwo.cn/tmevideo/tme1257648.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257647.mp4
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
人生如歌,http://mobi.kuwo.cn/tmevideo/tme1257678.mp4
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
周深-缘起,https://vdse.bdstatic.com//aeb0616f23b8eb3566777e1e8c17b8ae.mp4
